Name,RTC Mean,RTA Mean,IMDB Mean
Judith Roberts,13.0,55.000000000000014,5.2000000000000002
Paul Wernick,90.0,85.999999999999972,7.7000000000000002
Stephen McFeely,66.935352831891038,64.3900120379584,6.7987416471270716
Queen Latifah,4.9999999999999991,36.999999999999993,3.5
Todd Solondz,80.817145823856265,71.120604382195154,7.2447445067338991
John Glenn,26.000000000000004,62.000000000000007,6.5999999999999988
John Thomas,37.809868006545479,51.210557515785887,6.262157598548761
Alex Litvak,63.999999999999979,51.0,6.4000000000000004
Bert V. Royal,85.000000000000014,77.000000000000014,7.2000000000000002
Wilhelm Grimm,98.000000000000043,77.000000000000014,7.7000000000000002
Rich Christiano,22.000000000000004,72.999999999999986,5.5
Ruth Prawer Jhabvala,49.547653324103138,49.283103651438772,6.6053216950154434
Pamela Gray,72.0,70.000000000000028,6.5999999999999988
David Giler,68.585712797928991,66.468037431535464,7.1582120672693117
Nick Park,97.0,62.999999999999993,7.1000000000000005
Thomas Cobb,90.999999999999972,76.0,7.3000000000000007
Clive Exton,17.999999999999996,29.000000000000004,4.9000000000000004
Billy Wilder,77.749598069700625,77.562877718661241,8.0944425379392264
Johnny Knoxville,59.999999999999986,62.000000000000007,6.5999999999999988
Lauren Weisberger,76.0,76.0,6.8000000000000007
Will Beall,32.0,57.000000000000007,6.8000000000000007
Robert Bloch,36.999999999999993,29.000000000000004,8.5999999999999979
Carey Hayes,26.229754097208001,63.387695966961907,6.5383484153110114
Kurt Wimmer,25.870973641846611,52.112521501682501,6.3259740064638015
Jerry Siegel,40.087307486434867,39.670962249893556,5.4583301832727722
Matt Bierman,78.0,59.999999999999986,6.0
Harold Livingston,44.999999999999993,42.000000000000007,6.4000000000000004
Don Caron,82.000000000000014,95.0,6.4999999999999991
Joe Stillman,38.884444190447169,43.474130238568321,5.729746940310716
Michael Berry,36.0,64.999999999999986,6.2000000000000011
Jack Cowden,32.0,34.000000000000007,5.0999999999999996
James Fenimore Cooper,94.0,88.000000000000028,7.8000000000000016
Joseph Barbera,22.912878474779198,27.928480087537885,4.1412558481697319
Charles F. Bohl,13.999999999999996,32.0,4.9000000000000004
Jeff Reno,51.0,81.000000000000028,7.1000000000000005
Tony Mendez,95.999999999999986,90.0,7.8000000000000016
Joseph Carter,98.000000000000043,93.000000000000028,8.3000000000000007
Adam Resnick,30.397368307141324,34.467375879228165,5.6568542494923806
Michael Laughlin,13.0,15.0,4.2999999999999998
RZA,48.999999999999993,40.0,5.4000000000000004
Lona Williams,44.999999999999993,74.999999999999972,6.4999999999999991
Peter Landesman,29.000000000000004,74.000000000000028,7.4999999999999991
John Banville,56.000000000000021,48.000000000000007,6.7000000000000011
John-Henry Butterworth,31.84336665618132,32.403703492039298,6.9971422738143598
Alexandre Aja,26.457513110645902,51.088159097779197,6.2992062992094491
Tom DiCillo,36.0,48.000000000000007,5.7999999999999998
James Clavell,93.000000000000028,95.0,8.3000000000000007
Matt Lopez,32.787192621510002,49.638694583963442,5.8966091951222266
Ray Bradbury,22.449944320643642,36.0,5.5081757415681647
Andrew W. Marlowe,28.62823104454867,38.887248305696133,5.92438438297554
Darren Lynn Bousman,36.0,59.000000000000014,6.5999999999999988
Rowan Joffe,62.057006188823465,43.798319403417679,6.347784789546969
Mort Briskin,24.999999999999996,59.999999999999986,6.2000000000000011
Mike Rich,55.581902079249296,75.899457321538165,7.0167411895780711
Cheo Hodari Coker,51.0,65.999999999999972,6.5999999999999988
Paul Dehn,95.999999999999986,88.999999999999986,7.8000000000000016
Scott Derrickson,42.459245822848786,55.217868611321471,6.6311354103467304
Karl Tunberg,100.00000000000004,85.000000000000014,8.1000000000000014
Howard A. Rodman,36.469165057620927,29.29163703175362,5.6444663166680336
Frank Barhydt,62.999999999999993,43.0,6.2000000000000011
Jon Bogdanove,12.0,15.999999999999998,2.7000000000000002
Kim Fuller,10.000000000000002,37.999999999999993,2.1000000000000001
Nat Hiken,32.0,46.999999999999993,5.5999999999999996
Lorene Scafaria,64.373907757724325,58.694122363316737,6.7000000000000011
Troy Kennedy-Martin,72.999999999999986,79.999999999999972,6.9999999999999991
Paul Yurick,15.999999999999998,77.000000000000014,6.5999999999999988
Sue Monk Kidd,57.999999999999986,78.0,7.3000000000000007
Peter Farrelly,37.231172904468394,48.742041370824481,5.744688994286002
Adam F. Goldberg,31.0,43.0,5.4000000000000004
Joseph L. Mankiewicz,46.0,70.000000000000028,6.9999999999999991
Jeanne Rosenberg,73.607064878311732,72.746133917892863,6.98856208386246
Michael Grais,87.0,78.0,7.4000000000000012
Peter Griffiths,29.000000000000004,46.999999999999993,6.0
Michael Roesch,1.0,10.000000000000002,2.2999999999999998
Chad Gomez Creasey,36.0,70.000000000000028,6.2999999999999989
Hamish McColl,38.999999999999993,44.999999999999993,6.2999999999999989
Buzz Bissinger,85.854528127525072,82.425724139979451,7.3000000000000007
Alex Tse,64.999999999999986,70.000000000000028,7.5999999999999979
Jason Eisener,65.999999999999972,57.999999999999986,6.0999999999999996
David Marconi,71.0,78.0,7.3000000000000007
George Bernard Shaw,95.0,90.0,7.9000000000000021
Richard C. Morais,66.999999999999972,83.999999999999986,7.4999999999999991
Mark Helprin,13.0,44.999999999999993,6.2000000000000011
Jamieson Stern,72.999999999999986,54.000000000000007,5.2000000000000002
Brian Bird,25.039968051097819,69.455021416741346,6.0
Jack Bernstein,40.580088434928598,61.616080582843765,6.6582989460263677
Laura Ziskin,68.000000000000014,49.999999999999993,6.4000000000000004
Danny Provenzano,40.0,27.999999999999996,5.2999999999999998
Ed Gass-Donnelly,15.999999999999998,27.0,3.8999999999999995
Alec Berg,51.205468457968436,58.094750193111238,6.4992307237087674
Zane Smith,57.000000000000007,44.999999999999993,5.5
Michel Hazanavicius,98.000000000000043,88.000000000000028,7.9999999999999982
Larry Gelbart,88.000000000000028,81.000000000000028,7.4000000000000012
Tony Gayton,43.558603358539017,58.80506381181722,6.584536802186852
David S. Ward,82.000000000000014,83.999999999999986,7.2000000000000002
Barbra Streisand,72.999999999999986,74.999999999999972,6.5999999999999988
Jon Vitti,23.811761799581312,56.435804238089823,4.829078587059854
Laurence Dworet,59.000000000000014,56.000000000000021,6.4999999999999991
Heather McGowan,78.0,57.000000000000007,6.2999999999999989
Bobcat Goldthwait,88.999999999999986,65.999999999999972,6.9999999999999991
Brent Goldberg,18.165902124584957,49.497474683058343,5.1497572758334922
Steven Gary Banks,11.000000000000002,46.0,4.5
Edgar Wright,85.362982677310342,81.790535712641415,7.5512981901266505
Todd Farmer,28.01074454271647,36.787623302366178,5.1480991022847329
Mary Norton,72.999999999999986,48.999999999999993,5.7999999999999998
Joseph Kanon,33.0,34.000000000000007,6.0999999999999996
Brian Taggert,13.0,24.000000000000004,4.4000000000000004
Vlas Parlapanides,34.999999999999993,48.999999999999993,6.0999999999999996
Jacob Meszaros,31.0,54.000000000000007,4.9000000000000004
Ray Jenkins,24.999999999999996,34.999999999999993,6.0
Lech Majewski,70.000000000000028,77.000000000000014,6.9000000000000004
Tamara Jenkins,84.380092438915923,70.936591403872825,6.8934751758456345
Lou Holtz Jr.,54.000000000000007,51.0,6.0
David L. Watts,29.000000000000004,37.999999999999993,5.2999999999999998
María Belón,81.000000000000028,85.000000000000014,7.5999999999999979
Larry L. King,56.000000000000021,69.000000000000014,5.7000000000000011
Guy Elmes,12.0,49.999999999999993,5.2999999999999998
Ronan Bennett,68.000000000000014,59.000000000000014,6.9999999999999991
Vera Blasi,34.000000000000007,43.0,5.2000000000000002
James McCausland,95.0,71.0,6.9999999999999991
Terry Rossio,49.727623932925468,68.793504754319628,7.1833989793162054
Erin Cressida Wilson,40.39801975344831,49.959983987187172,6.3498031465550175
Bruce Jay Friedman,92.000000000000014,57.999999999999986,6.2000000000000011
David Kendall,6.9999999999999991,54.000000000000007,5.7999999999999998
Tatiana von Furstenberg,12.0,27.0,5.9000000000000004
George Lucas,80.715717543034131,73.652833048521231,7.4674496513551025
James Gunn,73.480304743224252,70.690394861814838,6.8424914825083754
Trevor Moore,4.9999999999999991,29.000000000000004,4.9999999999999991
H.F. Saint,23.0,31.0,5.9000000000000004
Simon Beaufoy,84.991429313076893,72.171662132534252,7.2524903726640861
Andrew Miller,11.000000000000002,51.0,5.2999999999999998
John Seabrook,59.000000000000014,55.000000000000014,6.9999999999999991
Jack Rosenthal,72.999999999999986,74.999999999999972,6.5999999999999988
Gregory Allen Howard,69.935684739623454,77.749598069700625,7.1826179071422152
Jane Austen,77.397394566731592,80.042685553576447,7.1903935671411183
Steve McQueen,79.0,74.999999999999972,7.3000000000000007
Ian McEwan,57.619441163551727,59.999999999999986,6.5498091575251269
Christopher Wilkinson,45.825756949558404,64.946131524518094,6.9483811064160834
Daniel Wallace,77.000000000000014,88.999999999999986,7.9999999999999982
Jeffery Deaver,27.999999999999996,63.999999999999979,6.5999999999999988
Adam Sztykiel,13.999999999999996,55.000000000000014,5.7999999999999998
David Peace,94.0,85.000000000000014,7.5999999999999979
Christine Olsen,88.000000000000028,85.999999999999972,7.4999999999999991
Grant Nieporte,27.0,74.999999999999972,7.7000000000000002
Sarah Dessen,27.999999999999996,64.999999999999986,5.5999999999999996
Michael J. Wilson,52.649786324352739,63.387695966961907,6.7527772064536515
Brent David Fraser,66.999999999999972,66.999999999999972,6.5999999999999988
Clayton Frohman,57.000000000000007,72.999999999999986,7.2000000000000002
Dick Huemer,95.999999999999986,83.000000000000028,7.8000000000000016
James V. Simpson,41.000000000000007,31.0,5.7000000000000011
Stuart Blumberg,80.106179536912194,66.181568431097148,6.7933791297115169
Michael Corrente,49.999999999999993,65.999999999999972,6.4000000000000004
Steve Coogan,92.000000000000014,88.999999999999986,7.7000000000000002
Paul B. Stanton,18.999999999999996,48.000000000000007,4.0999999999999996
Martine Danot,7.9999999999999982,17.999999999999996,2.7999999999999998
Peter Stone,63.999999999999979,85.000000000000014,7.5999999999999979
Tom Bleecker,43.999999999999993,74.000000000000028,7.1000000000000005
Patrick Lussier,27.658633371878661,38.470768123342687,5.1913389409669648
Joe Harris,9.0000000000000018,34.000000000000007,4.9000000000000004
Sheldon Turner,12.0,54.000000000000007,5.9000000000000004
Bonnie Hunt,61.000000000000007,79.999999999999972,6.9000000000000004
Christopher Bertolini,27.748873851023209,46.98936049788292,5.9966657402259811
Matthew Weisman,69.000000000000014,66.999999999999972,6.5999999999999988
Joss Whedon,75.937351228274707,76.837364018854203,7.316054494024689
John Wrathall,33.0,32.0,6.2000000000000011
John Hughes,28.927084451888717,52.809503379225688,5.9512576373995634
Glen Charles,48.000000000000007,42.000000000000007,6.0
Carl Foreman,94.0,94.0,8.3000000000000007
David Ray,0.0,71.0,6.8000000000000007
Peter S. Seaman,54.000000000000007,66.999999999999972,6.2999999999999989
Rick Riordan,44.821869662029933,54.479353887504971,5.9000000000000004
Sean Moynihan,51.0,44.999999999999993,5.9000000000000004
E. Jack Kaplan,46.999999999999993,64.999999999999986,6.4000000000000004
J.M. Barrie,48.062459362791685,74.993333037010686,6.7483331275211951
John Davies,65.999999999999972,57.999999999999986,6.0999999999999996
Megan Holley,72.0,62.000000000000007,6.9000000000000004
Forry Smith,17.999999999999996,38.999999999999993,5.7999999999999998
Melissa McCarthy,24.000000000000004,38.999999999999993,4.7999999999999998
Joe Cornish,90.0,74.000000000000028,6.5999999999999988
Peter Howitt,62.999999999999993,78.0,6.8000000000000007
Bill Corbett,18.999999999999996,34.999999999999993,4.9000000000000004
John Solomon,46.999999999999993,34.000000000000007,5.4000000000000004
Jeff Nathanson,67.457203180960704,56.688105884130586,6.5724171001280745
Cinqué Lee,76.0,90.0,6.9000000000000004
Bruce Graham,85.999999999999972,77.000000000000014,7.1000000000000005
Vincent Paronnaud,95.999999999999986,92.000000000000014,7.9999999999999982
Valerie Martin,26.000000000000004,40.0,5.7999999999999998
Christopher Nolan,86.964515015575344,92.18610956053665,8.6778531559301406
Nick Bakay,21.494185260204674,42.497058721751557,5.2000000000000002
Michael Cimino,93.000000000000028,92.000000000000014,8.1999999999999993
Budd Schulberg,100.00000000000004,95.0,8.3000000000000007
Ted A. Bohus,40.0,27.999999999999996,5.2999999999999998
Joe Aaron,26.000000000000004,30.000000000000004,4.9999999999999991
Matt Stone,77.000000000000014,79.999999999999972,7.2000000000000002
Myrna Sokoloff,11.000000000000002,46.0,4.4000000000000004
Kevin McClory,59.999999999999986,37.999999999999993,6.2000000000000011
Choderlos de Laclos,67.505555326950713,81.993902212298678,7.2890328576567693
Andrew Davies,27.0,61.000000000000007,5.7999999999999998
John A. Keel,53.000000000000007,56.000000000000021,6.4999999999999991
J.F. Lawton,45.912961132995989,49.477267507411931,5.7549978279752638
Jim Sharman,78.0,85.999999999999972,7.4000000000000012
Anthony Silverston,43.999999999999993,46.0,5.7999999999999998
Robert Ludlum,81.000000000000028,90.0,7.8000000000000016
Will Ferrell,46.423578454985019,69.688030485396922,6.6692664817059555
Michael Leeson,42.000000000000007,27.999999999999996,5.5999999999999996
Ronald Harwood,55.8961790154409,60.79773761825485,6.9392551660756823
Merian C. Cooper,52.000000000000007,40.0,5.5
Carole Whang Schutter,13.0,48.000000000000007,5.7000000000000011
Bruce Porter,55.000000000000014,87.0,7.5999999999999979
David Loucka,7.7459666924148358,38.884444190447169,5.7480431452799667
Cory Helms,48.999999999999993,79.0,7.1000000000000005
J.R. Ackerley,90.999999999999972,70.000000000000028,6.9000000000000004
Hugh Wilson,15.999999999999998,23.0,3.7999999999999998
Bill Lancaster,40.987803063838392,44.47471191587416,7.7369244535538817
Oliver Butcher,55.000000000000014,55.000000000000014,6.9000000000000004
Michael Spierig,46.303347611160881,46.432747064975594,6.0332412515993417
Adam Scheinman,44.999999999999993,42.000000000000007,5.7999999999999998
Kevin Tenney,49.999999999999993,43.0,5.7000000000000011
Marshall Houts,90.0,92.000000000000014,5.9000000000000004
Jason Reitman,63.68218085718987,72.305224318266724,7.3266927948659601
Alexandre Rockwell,13.999999999999996,71.0,6.7000000000000011
Etgar Keret,65.999999999999972,82.000000000000014,7.4000000000000012
Cheryl L. West,6.9999999999999991,46.0,2.1000000000000001
John Morris,51.652686280579829,59.000000000000014,6.4992307237087674
Ben Coccio,79.999999999999972,74.999999999999972,7.4000000000000012
Roland Joffé,11.000000000000002,55.000000000000014,5.9000000000000004
Jeffrey Caine,83.999999999999986,82.000000000000014,7.4999999999999991
Amanda Brody,42.000000000000007,69.000000000000014,6.4999999999999991
Warren Adler,15.0,24.000000000000004,4.9999999999999991
James V. Hart,48.662100242385755,73.56629663099811,7.1358251099645091
David Wain,59.000000000000014,40.0,5.5999999999999996
Sylvia Nasar,76.0,93.000000000000028,8.1999999999999993
Michael Burke,77.000000000000014,72.999999999999986,7.3000000000000007
Michael LeSieur,21.0,49.999999999999993,5.5999999999999996
Russell Banks,100.00000000000004,85.999999999999972,7.7000000000000002
Jeannie Long,42.000000000000007,78.0,6.2999999999999989
Katherine Fugate,13.138557419663664,46.664274253769911,5.7325520238125796
Piers Ashworth,31.0,55.000000000000014,5.7999999999999998
John Grisham,45.23787632133331,63.570891227893902,6.5553047448540296
Andrew Knauer,59.999999999999986,54.000000000000007,6.4000000000000004
Joseph D. Pistone,87.0,88.999999999999986,7.8000000000000016
Maggie Carey,52.000000000000007,46.999999999999993,5.7999999999999998
Michael Goldenberg,79.0,81.000000000000028,7.4000000000000012
Richard Kwietniowski,85.999999999999972,57.000000000000007,6.9999999999999991
Baz Luhrmann,50.923504441540189,66.984922723045003,7.0587838804962475
Dennis Potter,38.999999999999993,41.000000000000007,5.7000000000000011
Steve Levitt,32.0,46.0,5.9000000000000004
Will McRobb,34.852714401382229,42.903877589748447,5.4108720148999865
Chandulal Dalal,40.0,71.0,7.4000000000000012
Jim Schutze,54.000000000000007,69.000000000000014,6.9999999999999991
David Collard,64.999999999999986,59.000000000000014,6.4999999999999991
John E. Moyer,69.641941385920603,77.36924453553884,6.044832503882966
Daniel Goldberg,70.199715099137009,73.756355658343054,6.7992646661238316
Sooni Taraporevala,85.999999999999972,79.0,7.5999999999999979
Brian Taylor,35.640485940598182,40.468937712951238,5.866314752904092
Michael Radford,72.0,72.0,7.1000000000000005
Jerry Eeten,18.999999999999996,54.000000000000007,5.7000000000000011
Jason Richman,18.493242008906932,33.045423283716616,5.739337940912697
Tim Meadows,11.000000000000002,43.0,5.0999999999999996
Jordan Belfort,77.000000000000014,82.000000000000014,8.3000000000000007
Jeffrey Bushell,41.000000000000007,52.000000000000007,3.7000000000000006
Don Holley,13.0,49.999999999999993,6.0
David Newhouse,97.0,85.000000000000014,7.4999999999999991
Pam Brady,49.799598391954945,59.329587896765304,6.5482822174979605
Rick Berman,62.392240981346553,61.47192849356621,6.8471919155944825
Alan Rudolph,26.000000000000004,32.0,4.5999999999999996
Fax Bahr,31.0,54.000000000000007,4.9999999999999991
Rusty Cundieff,28.248893783651063,67.483331275211924,5.4671747731346576
Jon Bernstein,15.999999999999998,55.000000000000014,5.2999999999999998
John Swetnam,21.0,48.999999999999993,6.2999999999999989
David Nicholls,36.0,48.999999999999993,6.9999999999999991
Chris Mason Johnson,88.999999999999986,62.999999999999993,6.4000000000000004
Greg Mottola,88.999999999999986,59.999999999999986,6.8000000000000007
Tom Brady,30.000000000000004,27.999999999999996,4.7999999999999998
Olivia Goldsmith,38.999999999999993,68.000000000000014,6.0999999999999996
Bryan Barber,48.000000000000007,65.999999999999972,6.2000000000000011
Melissa Stack,24.000000000000004,59.999999999999986,6.0999999999999996
Kathy Rose,66.999999999999972,72.0,7.1000000000000005
Alec Sokolow,15.999999999999998,72.0,6.0999999999999996
Josh Boles,77.000000000000014,74.999999999999972,6.7000000000000011
Joseph Manduke,6.9999999999999991,49.999999999999993,4.5
Steve James,59.000000000000014,79.999999999999972,6.7000000000000011
Dick Clement,67.052012778505514,73.336409421012547,7.1584606513579176
André Nemec,32.259927236522408,64.195690099287987,6.7173383260934552
Bart Freundlich,27.0,34.999999999999993,5.7000000000000011
Doug Richardson,21.662780019411965,31.548979912199538,5.6763369116824789
